,date,obs,pred
488,2/05/2001,0.2295,0.223936873
489,3/05/2001,0.2457,0.224944177
490,4/05/2001,0.2632,0.228982483
491,5/05/2001,0.2525,0.223889796
492,6/05/2001,0.2423,0.219114085
493,7/05/2001,0.2396,0.21838081
494,8/05/2001,0.2395,0.212916871
495,9/05/2001,0.2394,0.214606436
496,10/05/2001,0.2422,0.250407078
497,11/05/2001,0.2863,0.328282424
498,12/05/2001,0.2875,0.353056286
499,13/05/2001,0.2904,0.317672435
500,14/05/2001,0.2892,0.281754432
501,15/05/2001,0.2734,0.264963565
502,16/05/2001,0.2617,0.256818729
503,17/05/2001,0.2532,0.249984011
504,18/05/2001,0.2486,0.243758085
505,19/05/2001,0.2454,0.23779092
506,20/05/2001,0.2392,0.232092687
507,21/05/2001,0.2354,0.226730658
508,22/05/2001,0.2297,0.221692043
509,23/05/2001,0.2274,0.216919713
510,24/05/2001,0.2256,0.212397226
511,25/05/2001,0.2255,0.23025669
512,26/05/2001,0.2581,0.322903487
513,27/05/2001,0.6642,0.492795248
514,28/05/2001,0.4243,0.477420872
515,29/05/2001,0.3464,0.410313338
516,30/05/2001,0.3402,0.371173147
517,31/05/2001,0.31,0.351427548
518,1/06/2001,0.2864,0.334981168
519,2/06/2001,0.2731,0.32139748
520,3/06/2001,0.2638,0.310872241
521,4/06/2001,0.26,0.301386154
522,5/06/2001,0.2567,0.292552023
523,6/06/2001,0.2526,0.288164661
524,7/06/2001,0.2501,0.300838304
525,8/06/2001,0.2756,0.338001768
526,9/06/2001,0.332,0.36047071
527,10/06/2001,0.33,0.34898056
528,11/06/2001,0.3782,0.338475793
529,12/06/2001,0.395,0.334051062
530,13/06/2001,0.3866,0.320611874
531,14/06/2001,0.3455,0.307706105
532,15/06/2001,0.3415,0.299952389
533,16/06/2001,0.3243,0.291228594
534,17/06/2001,0.3066,0.2822992
535,18/06/2001,0.2926,0.277737911
536,19/06/2001,0.2844,0.285087014
537,20/06/2001,0.2736,0.301709193
538,21/06/2001,0.267,0.294890262
539,22/06/2001,0.267,0.279618292
