"","5%","25%","50%","75%","95%"
"1",0.0360490174901084,0.0766836333172357,0.108938999766584,0.150363561810321,0.239342068281936
"2",0.0340308103810685,0.0785763819084853,0.114559655946531,0.156818026010541,0.223705760360051
"3",0.0352306092454228,0.0757514443753054,0.102620207602465,0.16043931303587,0.213195848045632
"4",0.0364585664775371,0.0723811221188031,0.107357123573327,0.142922973680522,0.222553854863031
"5",0.0355111181198675,0.0717672496576972,0.0941679582798606,0.134134623638788,0.203342058520929
"6",0.0358698889066865,0.062535893866271,0.0870978353481807,0.141107810989385,0.237269978064597
"7",0.0313238379738561,0.0661134564471831,0.0983220914513928,0.138249837627877,0.196320558461909
"8",0.0304977044013629,0.0617006621602033,0.0965162807279594,0.12453294951682,0.176495730102825
"9",0.0261423837099868,0.0604529994948315,0.0907399252535301,0.130140115403307,0.174629466203677
"10",0.0310183194527017,0.0621721498401994,0.0899537231746675,0.13099837248981,0.183123530656314
"11",0.033913656992713,0.0594832757503007,0.0822933260151003,0.116728922899708,0.189477269763761
"12",0.0314663739417418,0.0553490639508854,0.0880066106643907,0.116784870360387,0.166402640003079
"13",0.034546271516042,0.0575190399471852,0.0789475679033394,0.120186221440947,0.216904706919951
"14",0.0291964756232016,0.0540380542116406,0.0863534570430913,0.122127312560872,0.202277611953268
"15",0.0313660930810823,0.0617788662584066,0.0798586218269073,0.11308380522543,0.212900404372391
"16",0.0292277311185471,0.0626773020715534,0.0827941620079281,0.121762097252452,0.191952464710933
"17",0.0279497974627946,0.0498616910854385,0.0738230687952141,0.117450625756429,0.177674236937389
"18",0.022438056737583,0.0506351087850923,0.083978623022967,0.128457871567053,0.186627580144377
"19",0.0251412439798732,0.052595736903817,0.0820125061445419,0.129301452344521,0.206148082909059
"20",0.0277162715959149,0.0472916705745713,0.0692771766892479,0.123282653954694,0.201058635725622
"21",0.0280449821619535,0.0477065780040473,0.0713887693656413,0.108579980732444,0.197633702533844
"22",0.0260189490322043,0.0456868560455923,0.0665073385446244,0.0953021854593163,0.208589013961007
"23",0.0280109943251395,0.0519324336495836,0.0767963713058676,0.115346680683052,0.177281496729949
"24",0.0281340339413331,0.0520293352803861,0.0776343866849563,0.11783332837364,0.205014205874246
"25",0.0378344836398515,0.0599813256500937,0.0854506452039819,0.125576390298121,0.18857835041317
"26",0.0332971916925761,0.0577715377335404,0.0777045145856252,0.114204510168843,0.155072497772711
"27",0.0316059741053618,0.0505467863881518,0.0801756211744737,0.107836742131816,0.202343582688737
"28",0.028830335839113,0.0494520753904642,0.0730019690564123,0.116012781625031,0.178664290921729
"29",0.0218341532423229,0.0463235535162953,0.0722130188058158,0.111891153014085,0.201989422283758
"30",0.0254691454234227,0.05050613844617,0.0764423167378928,0.112608137428246,0.200732849009668
"31",0.0280226437684305,0.0472007887674765,0.0727305886918581,0.100975595249762,0.161480578268518
"32",0.0215185558159084,0.0476325496564102,0.0709491466293277,0.0980108027342566,0.160140587005642
"33",0.0172315801217084,0.0475696403381063,0.0754585148659792,0.10317892535753,0.166528146649254
"34",0.0209777844170187,0.0506178371001604,0.0739872226767872,0.103406810732012,0.155766764207014
"35",0.0269188475694385,0.0470360402580431,0.0729953920418793,0.104983850766309,0.163916450111699
"36",0.0233089549283955,0.0428766571277611,0.0698575375741108,0.103325095362315,0.200081915539358
"37",0.020302662397882,0.0425274292619944,0.073524082757119,0.0999601424894944,0.160803141680345
"38",0.0204993246225377,0.047483534170673,0.0697176312620127,0.102567267290332,0.182605884515967
"39",0.0246276761357358,0.0484346899834954,0.0677906989005513,0.0955721690514465,0.164175898820875
"40",0.0202420749468867,0.0454696530976575,0.0640551240671066,0.0940519386961539,0.169075435499494
"41",0.0240779069580368,0.037926007910768,0.0701181982968414,0.0959297534848306,0.180103334335776
"42",0.0205875765853057,0.0397318026775693,0.0545945915570374,0.0926269246852902,0.147342814459017
"43",0.0210444216520935,0.0438826724257544,0.0592800686669719,0.0910198834755303,0.157658383300935
"44",0.0206518802796314,0.0431856564518414,0.0668187190712597,0.0934312337055251,0.15974970783639
"45",0.0207317680268599,0.0457373572273226,0.0637919973865371,0.0975235773602723,0.156757152965597
"46",0.0236981789939014,0.0431078248425891,0.0651146794963864,0.0959039751216028,0.153197736976858
"47",0.0222133066717911,0.0475896638780459,0.0669120102182048,0.10539999591377,0.138313053282615
"48",0.0194832514361295,0.043979216996339,0.0600935028763484,0.103528201513617,0.151749165192283
"49",0.0217972002929991,0.0449497166870746,0.0692993355808148,0.0927368981003842,0.172403962659125
"50",0.0217461234184395,0.0456693390499949,0.0715756583619974,0.100371316814074,0.184704296102765
"51",0.0245278205607261,0.0500540564778001,0.0713819052382903,0.0948447039182187,0.175695306431127
"52",0.0281226551500844,0.0419466854250834,0.0683891006122701,0.100020872355227,0.164775112394407
"53",0.024567576976141,0.0433925706475269,0.070437139087279,0.102542110607809,0.153235256063611
"54",0.0196139347038529,0.0372667864369129,0.0641937774182631,0.0930771421298365,0.152572813811155
"55",0.0176163597043932,0.0362346409394191,0.06201427327661,0.0869343598381119,0.129123366669232
"56",0.0185679762815948,0.0394301105609323,0.0566152563561298,0.0926067751322918,0.158213379241918
"57",0.0249150313360749,0.0423931420736111,0.0585064546513563,0.0829106891319248,0.134338873286874
